PERMNO,date,PRC
17778,20190418,315330.00000
17778,20190422,314100.00000
17778,20190423,317684.00000
17778,20190424,316000.00000
17778,20190425,318500.00000
17778,20190426,321000.00000
17778,20190429,324921.00000
17778,20190430,325080.00000
17778,20190501,325900.00000
17778,20190502,324214.00000
17778,20190503,327765.59375
17778,20190506,320000.00000
17778,20190507,315120.00000
17778,20190508,314750.00000
17778,20190509,314400.00000
17778,20190510,315500.00000
17778,20190513,308360.00000
17778,20190514,306850.00000
17778,20190515,305580.00000
17778,20190516,307936.00000
17778,20190517,306355.00000
17778,20190520,305362.00000
17778,20190521,306225.00000
17778,20190522,304300.00000
17778,20190523,304115.00000
17778,20190524,303000.00000
17778,20190528,301050.00000
17778,20190529,299860.00000
17778,20190530,300877.00000
17778,20190531,297060.00000
17778,20190603,299742.00000
17778,20190604,304000.00000
17778,20190605,306400.00000
17778,20190606,307900.00000
17778,20190607,309265.00000
17778,20190610,311524.00000
17778,20190611,310238.00000
17778,20190612,307195.50000
17778,20190613,307445.00000
17778,20190614,308206.00000
17778,20190617,305480.00000
17778,20190618,308884.59375
17778,20190619,310966.00000
17778,20190620,312900.00000
17778,20190621,309000.00000
17778,20190624,310650.00000
17778,20190625,312700.00000
17778,20190626,312705.00000
17778,20190627,318285.00000
17778,20190628,318350.00000
17778,20190701,321891.00000
17778,20190702,321515.00000
17778,20190703,322900.00000
17778,20190705,323149.00000
17778,20190708,322451.00000
17778,20190709,322200.00000
17778,20190710,320591.00000
17778,20190711,319837.00000
17778,20190712,321093.00000
17778,20190715,320300.00000
17778,20190716,319273.00000
17778,20190717,311600.00000
17778,20190718,312003.00000
17778,20190719,309217.50000
17778,20190722,307135.00000
17778,20190723,309340.00000
17778,20190724,312000.00000
17778,20190725,310750.00000
17778,20190726,315000.00000
17778,20190729,313529.00000
17778,20190730,312430.00000
17778,20190731,308666.00000
17778,20190801,303660.00000
17778,20190802,306000.00000
17778,20190805,297785.00000
17778,20190806,302325.00000
17778,20190807,299182.18750
17778,20190808,301905.00000
17778,20190809,300435.00000
17778,20190812,297515.00000
17778,20190813,299510.00000
17778,20190814,295000.00000
17778,20190815,298066.90625
17778,20190816,300555.00000
17778,20190819,301414.00000
17778,20190820,297505.00000
17778,20190821,299305.00000
17778,20190822,302260.00000
17778,20190823,296922.00000
17778,20190826,300899.00000
17778,20190827,298420.00000
17778,20190828,300990.00000
17778,20190829,305039.90625
17778,20190830,303078.00000
17778,20190903,301356.00000
17778,20190904,303300.00000
17778,20190905,306066.00000
17778,20190906,307260.00000
17778,20190909,309701.09375
17778,20190910,311950.09375
17778,20190911,316230.00000
17778,20190912,317182.00000
17778,20190913,320850.00000
17778,20190916,315807.00000
17778,20190917,315744.00000
17778,20190918,317030.00000
17778,20190919,315000.00000
17778,20190920,313700.00000
17778,20190923,313225.00000
17778,20190924,310356.00000
17778,20190925,311906.00000
17778,20190926,310250.00000
17778,20190927,311450.00000
17778,20190930,311832.00000
17778,20191001,310005.00000
17778,20191002,305090.00000
17778,20191003,307250.00000
17778,20191004,312524.00000
17778,20191007,310720.00000
17778,20191008,306539.00000
17778,20191009,310000.00000
17778,20191010,309974.00000
17778,20191011,312500.00000
17778,20191014,311640.00000
17778,20191015,314250.00000
17778,20191016,313850.00000
17778,20191017,313200.00000
17778,20191018,313270.00000
17778,20191021,317040.00000
17778,20191022,316180.00000
17778,20191023,316560.00000
17778,20191024,315475.00000
17778,20191025,317495.00000
17778,20191028,319055.09375
17778,20191029,319423.00000
17778,20191030,320000.00000
17778,20191031,318939.00000
17778,20191101,323400.00000
17778,20191104,326800.00000
17778,20191105,331500.00000
17778,20191106,332855.00000
17778,20191107,333860.00000
17778,20191108,331526.00000
17778,20191111,330986.00000
17778,20191112,331106.00000
17778,20191113,329402.00000
17778,20191114,329302.00000
17778,20191115,329405.00000
17778,20191118,329225.00000
17778,20191119,328601.00000
17778,20191120,326712.00000
17778,20191121,325102.00000
17778,20191122,326962.00000
17778,20191125,328301.00000
17778,20191126,328402.00000
17778,20191127,330684.81250
17778,20191129,330495.09375
17778,20191202,330609.00000
17778,20191203,327539.00000
17778,20191204,327501.00000
17778,20191205,329799.00000
17778,20191206,333640.00000
17778,20191209,331904.00000
17778,20191210,332120.00000
17778,20191211,333600.00000
17778,20191212,338800.00000
17778,20191213,338080.09375
17778,20191216,340380.00000
17778,20191217,339000.00000
17778,20191218,337500.00000
17778,20191219,337491.00000
17778,20191220,339850.00000
17778,20191223,338045.00000
17778,20191224,338389.90625
17778,20191226,339650.00000
17778,20191227,338920.00000
17778,20191230,338750.00000
17778,20191231,339590.00000
83443,20050103,2899.00000
83443,20050104,2855.00000
83443,20050105,2860.00000
83443,20050106,2874.00000
83443,20050107,2918.89990
83443,20050110,2926.00000
83443,20050111,2876.50000
83443,20050112,2876.00000
83443,20050113,2870.00000
83443,20050114,2863.50000
83443,20050118,2889.98999
83443,20050119,2888.98999
83443,20050120,2918.00000
83443,20050121,3004.50000
83443,20050124,3000.00000
83443,20050125,2984.89990
83443,20050126,2964.01001
83443,20050127,2942.00000
83443,20050128,3000.00000
83443,20050131,2994.11011
83443,20050201,3017.00000
83443,20050202,3004.00000
83443,20050203,3004.00000
83443,20050204,3024.50000
83443,20050207,3043.00000
83443,20050208,3036.00000
83443,20050209,3033.00000
83443,20050210,3030.00000
83443,20050211,3058.00000
83443,20050214,3042.00000
83443,20050215,3031.00000
83443,20050216,3023.00000
83443,20050217,3012.00000
83443,20050218,3002.50000
83443,20050222,3003.94995
83443,20050223,3034.09009
83443,20050224,3012.00000
83443,20050225,3016.00000
83443,20050228,3015.00000
83443,20050301,3021.10010
83443,20050302,3004.00000
83443,20050303,2976.00000
83443,20050304,2979.00000
83443,20050307,3001.01001
83443,20050308,3010.75000
83443,20050309,3025.00000
83443,20050310,3007.00000
83443,20050311,3001.00000
83443,20050314,3006.00000
83443,20050315,2978.01001
83443,20050316,2868.01001
83443,20050317,2933.00000
83443,20050318,2918.64990
83443,20050321,2901.00000
83443,20050322,2884.94995
83443,20050323,2860.10010
83443,20050324,2895.00000
83443,20050328,2870.00000
83443,20050329,2864.00000
83443,20050330,2888.00000
83443,20050331,2856.00000
83443,20050401,2815.00000
83443,20050404,2885.00000
83443,20050405,2921.00000
83443,20050406,2924.01001
83443,20050407,2902.30005
83443,20050408,2882.50000
83443,20050411,2915.00000
83443,20050412,2917.98999
83443,20050413,2885.50000
83443,20050414,2861.00000
83443,20050415,2847.00000
83443,20050418,2824.00000
83443,20050419,2824.00000
83443,20050420,2760.26001
83443,20050421,2798.00000
83443,20050422,2743.00000
83443,20050425,2753.00000
83443,20050426,2751.00000
83443,20050427,2743.50000
83443,20050428,2790.00000
83443,20050429,2798.01001
83443,20050502,2830.00000
83443,20050503,2813.00000
83443,20050504,2833.00000
83443,20050505,2811.00000
83443,20050506,2796.00000
83443,20050509,2776.00000
83443,20050510,2762.00000
83443,20050511,2767.00000
83443,20050512,2774.00000
83443,20050513,2767.00000
83443,20050516,2752.00000
83443,20050517,2755.00000
83443,20050518,2762.00000
83443,20050519,2793.00000
83443,20050520,2802.50000
83443,20050523,2781.00000
83443,20050524,2859.00000
83443,20050525,2845.00000
83443,20050526,2821.00000
83443,20050527,2840.00000
83443,20050531,2810.00000
83443,20050601,2808.94995
83443,20050602,2808.00000
83443,20050603,2791.00000
83443,20050606,2777.00000
83443,20050607,2773.00000
83443,20050608,2766.00000
83443,20050609,2770.00000
83443,20050610,2770.00000
83443,20050613,2788.00000
83443,20050614,2810.00000
83443,20050615,2793.00000
83443,20050616,2789.87988
83443,20050617,2751.00000
83443,20050620,2757.00000
83443,20050621,2787.00000
83443,20050622,2767.00000
83443,20050623,2780.00000
83443,20050624,2757.00000
83443,20050627,2775.00000
83443,20050628,2771.00000
83443,20050629,2770.00000
83443,20050630,2783.50000
83443,20050701,2784.00000
83443,20050705,2820.00000
83443,20050706,2840.00000
83443,20050707,2842.00000
83443,20050708,2828.00000
83443,20050711,2837.00000
83443,20050712,2807.00000
83443,20050713,2807.00000
83443,20050714,2782.00000
83443,20050715,2795.00000
83443,20050718,2787.50000
83443,20050719,2786.00000
83443,20050720,2792.00000
83443,20050721,2787.00000
83443,20050722,2798.00000
83443,20050725,2805.00000
83443,20050726,2793.00000
83443,20050727,2790.00000
83443,20050728,2785.00000
83443,20050729,2782.00000
83443,20050801,2798.00000
83443,20050802,2780.00000
83443,20050803,2778.00000
83443,20050804,2785.00000
83443,20050805,2787.00000
83443,20050808,2773.00000
83443,20050809,2772.00000
83443,20050810,2768.00000
83443,20050811,2789.00000
83443,20050812,2800.00000
83443,20050815,2770.50000
83443,20050816,2773.94995
83443,20050817,2764.00000
83443,20050818,2837.00000
83443,20050819,2830.00000
83443,20050822,2820.00000
83443,20050823,2820.00000
83443,20050824,2807.00000
83443,20050825,2790.51001
83443,20050826,2772.00000
83443,20050829,2770.89990
83443,20050830,2758.00000
83443,20050831,2776.00000
83443,20050901,2753.00000
83443,20050902,2756.00000
83443,20050906,2782.00000
83443,20050907,2797.00000
83443,20050908,2808.00000
83443,20050909,2792.00000
83443,20050912,2768.30005
83443,20050913,2764.50000
83443,20050914,2758.00000
83443,20050915,2746.89990
83443,20050916,2725.00000
83443,20050919,2716.01001
83443,20050920,2713.00000
83443,20050921,2674.89990
83443,20050922,2692.83008
83443,20050923,2752.75000
83443,20050926,2745.00000
83443,20050927,2744.00000
83443,20050928,2726.00000
83443,20050929,2707.00000
83443,20050930,2731.00000
83443,20051003,2736.00000
83443,20051004,2746.00000
83443,20051005,2762.00000
83443,20051006,2750.00000
83443,20051007,2748.00000
83443,20051010,2770.00000
83443,20051011,2770.00000
83443,20051012,2798.00000
83443,20051013,2780.00000
83443,20051014,2787.00000
83443,20051017,2790.44995
83443,20051018,2790.00000
83443,20051019,2787.00000
83443,20051020,2782.00000
83443,20051021,2788.89990
83443,20051024,2811.00000
83443,20051025,2830.00000
83443,20051026,2809.00000
83443,20051027,2804.00000
83443,20051028,2799.00000
83443,20051031,2815.00000
83443,20051101,2834.00000
83443,20051102,2856.00000
83443,20051103,2935.00000
83443,20051104,2919.00000
83443,20051107,2977.00000
83443,20051108,2987.00000
83443,20051109,2985.00000
83443,20051110,2982.00000
83443,20051111,2985.00000
83443,20051114,2970.00000
83443,20051115,2960.00000
83443,20051116,2919.00000
83443,20051117,2959.00000
83443,20051118,2957.00000
83443,20051121,2911.00000
83443,20051122,2895.00000
83443,20051123,2920.00000
83443,20051125,2907.00000
83443,20051128,2912.00000
83443,20051129,2935.51001
83443,20051130,2955.00000
83443,20051201,3007.05005
83443,20051202,3019.00000
83443,20051205,2960.00000
83443,20051206,2990.00000
83443,20051207,2984.80005
83443,20051208,2980.00000
83443,20051209,2982.00000
83443,20051212,2975.00000
83443,20051213,2970.00000
83443,20051214,2957.00000
83443,20051215,2952.00000
83443,20051216,2974.00000
83443,20051219,2954.00000
83443,20051220,2947.50000
83443,20051221,2953.00000
83443,20051222,2944.00000
83443,20051223,2953.00000
83443,20051227,2944.00000
83443,20051228,2935.50000
83443,20051229,2949.00000
83443,20051230,2935.50000
83443,20060103,2965.00000
83443,20060104,2967.00000
83443,20060105,2960.00000
83443,20060106,2970.00000
83443,20060109,2979.00000
83443,20060110,2970.00000
83443,20060111,2964.00000
83443,20060112,2945.00000
83443,20060113,2952.00000
83443,20060117,2943.00000
83443,20060118,2964.00000
83443,20060119,2963.50000
83443,20060120,2942.00000
83443,20060123,2939.50000
83443,20060124,2948.00000
83443,20060125,2965.00000
83443,20060126,2940.98999
83443,20060127,2938.00000
83443,20060130,2928.01001
83443,20060131,2932.00000
83443,20060201,2915.00000
83443,20060202,2907.00000
83443,20060203,2892.00000
83443,20060206,2885.00000
83443,20060207,2876.50000
83443,20060208,2892.00000
83443,20060209,2891.00000
83443,20060210,2896.05005
83443,20060213,2917.00000
83443,20060214,2927.00000
83443,20060215,2915.00000
83443,20060216,2905.00000
83443,20060217,2900.00000
83443,20060221,2884.00000
83443,20060222,2882.00000
83443,20060223,2881.00000
83443,20060224,2879.00000
83443,20060227,2897.00000
83443,20060228,2888.00000
83443,20060301,2891.50000
83443,20060302,2893.00000
83443,20060303,2911.39990
83443,20060306,2938.50000
83443,20060307,2940.00000
83443,20060308,2958.00000
83443,20060309,2981.50000
83443,20060310,2995.00000
83443,20060313,3004.89990
83443,20060314,2981.00000
83443,20060315,2973.00000
83443,20060316,2975.00000
83443,20060317,2961.00000
83443,20060320,2985.00000
83443,20060321,2987.00000
83443,20060322,2999.89990
83443,20060323,2996.00000
83443,20060324,3009.00000
83443,20060327,2995.00000
83443,20060328,2994.00000
83443,20060329,2994.69995
83443,20060330,2992.00000
83443,20060331,3012.00000
83443,20060403,3012.00000
83443,20060404,3001.00000
83443,20060405,2990.00000
83443,20060406,2990.00000
83443,20060407,2972.00000
83443,20060410,2949.50000
83443,20060411,2920.00000
83443,20060412,2899.98999
83443,20060413,2893.00000
83443,20060417,2868.00000
83443,20060418,2850.00000
83443,20060419,2871.00000
83443,20060420,2870.00000
83443,20060421,2881.00000
83443,20060424,2873.00000
83443,20060425,2882.50000
83443,20060426,2935.00000
83443,20060427,2914.00000
83443,20060428,2952.00000
83443,20060501,2980.00000
83443,20060502,2960.00000
83443,20060503,2953.00000
83443,20060504,2910.00000
83443,20060505,2945.00000
83443,20060508,2954.00000
83443,20060509,2985.00000
83443,20060510,2981.00000
83443,20060511,2987.00000
83443,20060512,2980.00000
83443,20060515,2994.00000
83443,20060516,3009.00000
83443,20060517,3025.00000
83443,20060518,3070.00000
83443,20060519,3059.00000
83443,20060522,3090.50000
83443,20060523,3039.00000
83443,20060524,3084.00000
83443,20060525,3067.00000
83443,20060526,3067.00000
83443,20060530,3063.50000
83443,20060531,3069.00000
83443,20060601,3065.00000
83443,20060602,3056.00000
83443,20060605,3058.50000
83443,20060606,3048.00000
83443,20060607,3020.00000
83443,20060608,3007.95996
83443,20060609,3022.00000
83443,20060612,3023.00000
83443,20060613,3014.50000
83443,20060614,3004.89990
83443,20060615,3060.00000
83443,20060616,3056.00000
83443,20060619,3087.89990
83443,20060620,3080.00000
83443,20060621,3084.00000
83443,20060622,3066.00000
83443,20060623,3071.01001
83443,20060626,3043.01001
83443,20060627,3043.00000
83443,20060628,3072.94995
83443,20060629,3065.00000
83443,20060630,3043.00000
83443,20060703,3050.00000
83443,20060705,2990.00000
83443,20060706,3006.50000
83443,20060707,3005.01001
83443,20060710,3033.80005
83443,20060711,3028.96997
83443,20060712,3014.50000
83443,20060713,2998.88989
83443,20060714,2995.00000
83443,20060717,3007.00000
83443,20060718,3013.00000
83443,20060719,3030.00000
83443,20060720,3027.00000
83443,20060721,3006.60010
83443,20060724,3030.00000
83443,20060725,3025.00000
83443,20060726,3035.00000
83443,20060727,3045.00000
83443,20060728,3043.00000
83443,20060731,3047.00000
83443,20060801,3045.50000
83443,20060802,3041.00000
83443,20060803,3042.00000
83443,20060804,3050.00000
83443,20060807,3085.00000
83443,20060808,3095.00000
83443,20060809,3094.98999
83443,20060810,3103.00000
83443,20060811,3102.00000
83443,20060814,3080.00000
83443,20060815,3078.00000
83443,20060816,3145.00000
83443,20060817,3140.00000
83443,20060818,3179.00000
83443,20060821,3191.94995
83443,20060822,3181.00000
83443,20060823,3173.00000
83443,20060824,3208.00000
83443,20060825,3202.00000
83443,20060828,3196.50000
83443,20060829,3204.38989
83443,20060830,3197.00000
83443,20060831,3203.50000
83443,20060901,3195.00000
83443,20060905,3213.00000
83443,20060906,3200.10010
83443,20060907,3200.50000
83443,20060908,3207.00000
83443,20060911,3206.00000
83443,20060912,3210.00000
83443,20060913,3219.89990
83443,20060914,3225.00000
83443,20060915,3215.00000
83443,20060918,3187.00000
83443,20060919,3140.00000
83443,20060920,3164.01001
83443,20060921,3139.10010
83443,20060922,3119.50000
83443,20060925,3123.00000
83443,20060926,3154.01001
83443,20060927,3169.50000
83443,20060928,3162.00000
83443,20060929,3174.00000
83443,20061002,3175.00000
83443,20061003,3239.50000
83443,20061004,3250.00000
83443,20061005,3280.00000
83443,20061006,3280.00000
83443,20061009,3271.00000
83443,20061010,3313.75000
83443,20061011,3304.01001
83443,20061012,3329.00000
83443,20061013,3280.00000
83443,20061016,3301.00000
83443,20061017,3291.00000
83443,20061018,3309.00000
83443,20061019,3328.00000
83443,20061020,3328.00000
83443,20061023,3333.00000
83443,20061024,3354.89990
83443,20061025,3392.00000
83443,20061026,3490.00000
83443,20061027,3457.01001
83443,20061030,3482.00000
83443,20061031,3515.00000
83443,20061101,3493.25000
83443,20061102,3473.00000
83443,20061103,3501.00000
83443,20061106,3587.00000
83443,20061107,3571.00000
83443,20061108,3593.01001
83443,20061109,3566.00000
83443,20061110,3570.00000
83443,20061113,3548.19995
83443,20061114,3560.00000
83443,20061115,3570.00000
83443,20061116,3564.75000
83443,20061117,3558.00000
83443,20061120,3571.25000
83443,20061121,3581.00000
83443,20061122,3593.00000
83443,20061124,3587.50000
83443,20061127,3556.85010
83443,20061128,3531.89990
83443,20061129,3519.00000
83443,20061130,3555.00000
83443,20061201,3560.00000
83443,20061204,3572.01001
83443,20061205,3604.00000
83443,20061206,3631.75000
83443,20061207,3583.00000
83443,20061208,3574.89990
83443,20061211,3592.00000
83443,20061212,3665.00000
83443,20061213,3663.00000
83443,20061214,3675.00000
83443,20061215,3800.00000
83443,20061218,3781.19995
83443,20061219,3770.00000
83443,20061220,3721.00000
83443,20061221,3658.00000
83443,20061222,3659.50000
83443,20061226,3659.00000
83443,20061227,3663.89990
83443,20061228,3667.50000
83443,20061229,3666.00000
83443,20070103,3643.00000
83443,20070104,3610.00000
83443,20070105,3578.00000
83443,20070108,3586.01001
83443,20070109,3650.00000
83443,20070110,3650.90991
83443,20070111,3669.94995
83443,20070112,3667.80005
83443,20070116,3619.10010
83443,20070117,3620.31006
83443,20070118,3633.50000
83443,20070119,3656.00000
83443,20070122,3639.89990
83443,20070123,3623.80005
83443,20070124,3581.14990
83443,20070125,3585.90991
83443,20070126,3545.50000
83443,20070129,3606.89990
83443,20070130,3636.00000
83443,20070131,3667.35010
83443,20070201,3681.00000
83443,20070202,3632.00000
83443,20070205,3624.29004
83443,20070206,3632.00000
83443,20070207,3624.00000
83443,20070208,3611.00000
83443,20070209,3635.00000
83443,20070212,3624.00000
83443,20070213,3609.89990
83443,20070214,3610.05005
83443,20070215,3560.00000
83443,20070216,3620.00000
83443,20070220,3632.89990
83443,20070221,3587.00000
83443,20070222,3575.00000
83443,20070223,3562.00000
83443,20070226,3558.00000
83443,20070227,3479.00000
83443,20070228,3523.00000
83443,20070301,3554.00000
83443,20070302,3561.89990
83443,20070305,3562.00000
83443,20070306,3576.00000
83443,20070307,3594.00000
83443,20070308,3633.00000
83443,20070309,3646.00000
83443,20070312,3644.00000
83443,20070313,3603.05005
83443,20070314,3562.00000
83443,20070315,3550.25000
83443,20070316,3532.00000
83443,20070319,3599.00000
83443,20070320,3598.94995
83443,20070321,3643.89990
83443,20070322,3609.00000
83443,20070323,3600.50000
83443,20070326,3603.50000
83443,20070327,3605.00000
83443,20070328,3604.00000
83443,20070329,3603.50000
83443,20070330,3640.00000
83443,20070402,3603.19995
83443,20070403,3618.00000
83443,20070404,3629.00000
83443,20070405,3626.00000
83443,20070409,3634.75000
83443,20070410,3665.00000
83443,20070411,3654.00000
83443,20070412,3659.80005
83443,20070413,3659.82007
83443,20070416,3667.32007
83443,20070417,3667.00000
83443,20070418,3645.10010
83443,20070419,3632.80005
83443,20070420,3628.00000
83443,20070423,3636.00000
83443,20070424,3624.00000
83443,20070425,3620.00000
83443,20070426,3628.00000
83443,20070427,3629.50000
83443,20070430,3628.00000
83443,20070501,3606.00000
83443,20070502,3618.89990
83443,20070503,3617.75000
83443,20070504,3631.00000
83443,20070507,3679.00000
83443,20070508,3618.00000
83443,20070509,3636.89990
83443,20070510,3636.87988
83443,20070511,3668.00000
83443,20070514,3640.00000
83443,20070515,3633.00000
83443,20070516,3630.00000
83443,20070517,3613.10010
83443,20070518,3604.30005
83443,20070521,3630.89990
83443,20070522,3643.39990
83443,20070523,3639.00000
83443,20070524,3622.50000
83443,20070525,3660.00000
83443,20070529,3633.89990
83443,20070530,3628.00000
83443,20070531,3625.00000
83443,20070601,3635.00000
83443,20070604,3644.75000
83443,20070605,3619.00000
83443,20070606,3606.00000
83443,20070607,3627.00000
83443,20070608,3612.00000
83443,20070611,3631.69995
83443,20070612,3618.00000
83443,20070613,3625.00000
83443,20070614,3621.00000
83443,20070615,3621.94995
83443,20070618,3614.00000
83443,20070619,3628.50000
83443,20070620,3611.50000
83443,20070621,3594.00000
83443,20070622,3578.00000
83443,20070625,3553.19995
83443,20070626,3540.60010
83443,20070627,3559.73999
83443,20070628,3592.00000
83443,20070629,3605.00000
83443,20070702,3624.50000
83443,20070703,3636.80005
83443,20070705,3667.85010
83443,20070706,3704.89990
83443,20070709,3714.00000
83443,20070710,3704.00000
83443,20070711,3690.00000
83443,20070712,3677.50000
83443,20070713,3677.50000
83443,20070716,3653.93994
83443,20070717,3663.00000
83443,20070718,3649.00000
83443,20070719,3638.00000
83443,20070720,3642.50000
83443,20070723,3638.50000
83443,20070724,3636.00000
83443,20070725,3638.50000
83443,20070726,3595.50000
83443,20070727,3615.00000
83443,20070730,3599.00000
83443,20070731,3604.00000
83443,20070801,3599.50000
83443,20070802,3588.00000
83443,20070803,3599.00000
83443,20070806,3670.00000
83443,20070807,3692.00000
83443,20070808,3687.00000
83443,20070809,3643.00000
83443,20070810,3625.00000
83443,20070813,3639.00000
83443,20070814,3628.75000
83443,20070815,3655.10010
83443,20070816,3791.50000
83443,20070817,3948.00000
83443,20070820,3962.00000
83443,20070821,3982.50000
83443,20070822,3939.00000
83443,20070823,3945.00000
83443,20070824,3995.00000
83443,20070827,3965.50000
83443,20070828,3965.00000
83443,20070829,3950.00000
83443,20070830,3948.25000
83443,20070831,3890.00000
83443,20070904,3957.00000
83443,20070905,3978.94995
83443,20070906,3999.69995
83443,20070907,3979.50000
83443,20070910,3943.00000
83443,20070911,3948.50000
83443,20070912,3948.50000
83443,20070913,3956.94995
83443,20070914,3995.94995
83443,20070917,3947.50000
83443,20070918,3952.00000
83443,20070919,3900.25000
83443,20070920,3915.00000
83443,20070921,3890.00000
83443,20070924,3904.00000
83443,20070925,3894.50000
83443,20070926,3899.00000
83443,20070927,3913.33008
83443,20070928,3952.00000
83443,20071001,3959.00000
83443,20071002,3996.50000
83443,20071003,3982.00000
83443,20071004,3970.00000
83443,20071005,4029.00000
83443,20071008,4109.99023
83443,20071009,4089.00000
83443,20071010,4160.00000
83443,20071011,4195.00000
83443,20071012,4233.89990
83443,20071015,4208.00000
83443,20071016,4232.00000
83443,20071017,4335.00000
83443,20071018,4300.00000
83443,20071019,4243.00000
83443,20071022,4213.00000
83443,20071023,4256.00000
83443,20071024,4247.00000
83443,20071025,4252.50000
83443,20071026,4233.00000
83443,20071029,4273.00000
83443,20071030,4290.00000
83443,20071031,4414.00000
83443,20071101,4377.00000
83443,20071102,4402.00000
83443,20071105,4437.10010
83443,20071106,4473.50000
83443,20071107,4502.75000
83443,20071108,4485.00000
83443,20071109,4433.00000
83443,20071112,4469.00000
83443,20071113,4524.00000
83443,20071114,4570.00000
83443,20071115,4505.50000
83443,20071116,4543.89990
83443,20071119,4565.00000
83443,20071120,4551.50000
83443,20071121,4471.50000
83443,20071123,4475.00000
83443,20071126,4563.00000
83443,20071127,4577.00000
83443,20071128,4575.00000
83443,20071129,4638.00000
83443,20071130,4690.00000
83443,20071203,4750.00000
83443,20071204,4822.50000
83443,20071205,4905.00000
83443,20071206,4951.00000
83443,20071207,4950.00000
83443,20071210,4985.00000
83443,20071211,4922.00000
83443,20071212,4809.00000
83443,20071213,4735.00000
83443,20071214,4754.00000
83443,20071217,4525.00000
83443,20071218,4510.00000
83443,20071219,4478.00000
83443,20071220,4441.00000
83443,20071221,4475.00000
83443,20071224,4540.00000
83443,20071226,4570.00000
83443,20071227,4573.00000
83443,20071228,4685.00000
83443,20071231,4736.00000
83443,20080102,4605.00000
83443,20080103,4650.00000
83443,20080104,4550.00000
83443,20080107,4438.00000
83443,20080108,4415.00000
83443,20080109,4315.00000
83443,20080110,4460.89990
83443,20080111,4377.00000
83443,20080114,4327.50000
83443,20080115,4266.00000
83443,20080116,4225.00000
83443,20080117,4348.00000
83443,20080118,4405.00000
83443,20080122,4569.00000
83443,20080123,4600.00000
83443,20080124,4619.00000
83443,20080125,4630.00000
83443,20080128,4520.00000
83443,20080129,4645.00000
83443,20080130,4616.00000
83443,20080131,4550.00000
83443,20080201,4523.00000
83443,20080204,4501.00000
83443,20080205,4545.00000
83443,20080206,4540.00000
83443,20080207,4538.00000
83443,20080208,4592.00000
83443,20080211,4645.00000
83443,20080212,4659.00000
83443,20080213,4768.10010
83443,20080214,4769.00000
83443,20080215,4795.00000
83443,20080219,4790.00000
83443,20080220,4775.00000
83443,20080221,4701.00000
83443,20080222,4648.00000
83443,20080225,4656.00000
83443,20080226,4626.00000
83443,20080227,4684.25000
83443,20080228,4660.00000
83443,20080229,4674.50000
83443,20080303,4509.00000
83443,20080304,4575.00000
83443,20080305,4609.00000
83443,20080306,4521.89990
83443,20080307,4461.89990
83443,20080310,4363.00000
83443,20080311,4400.00000
83443,20080312,4357.00000
83443,20080313,4334.00000
83443,20080314,4318.04980
83443,20080317,4245.00000
83443,20080318,4305.50000
83443,20080319,4265.25000
83443,20080320,4347.87988
83443,20080324,4341.00000
83443,20080325,4300.00000
83443,20080326,4282.27002
83443,20080327,4370.00000
83443,20080328,4452.00000
83443,20080331,4472.89990
83443,20080401,4440.00000
83443,20080402,4364.50000
83443,20080403,4342.00000
83443,20080404,4369.00000
83443,20080407,4405.00000
83443,20080408,4415.00000
83443,20080409,4390.00000
83443,20080410,4379.00000
83443,20080411,4354.00000
83443,20080414,4286.00000
83443,20080415,4290.00000
83443,20080416,4320.00000
83443,20080417,4282.00000
83443,20080418,4288.00000
83443,20080421,4275.00000
83443,20080422,4241.00000
83443,20080423,4236.00000
83443,20080424,4225.00000
83443,20080425,4230.00000
83443,20080428,4271.00000
83443,20080429,4382.89990
83443,20080430,4457.00000
83443,20080501,4460.00000
83443,20080502,4448.00000
83443,20080505,4333.50000
83443,20080506,4345.00000
83443,20080507,4262.50000
83443,20080508,4280.00000
83443,20080509,4179.00000
83443,20080512,4095.00000
83443,20080513,4148.00000
83443,20080514,4119.50000
83443,20080515,4065.00000
83443,20080516,4076.89990
83443,20080519,4119.50000
83443,20080520,4101.00000
83443,20080521,4060.00000
83443,20080522,4105.50000
83443,20080523,4130.00000
83443,20080527,4295.00000
83443,20080528,4338.00000
83443,20080529,4401.00000
83443,20080530,4498.00000
83443,20080602,4390.00000
83443,20080603,4470.00000
83443,20080604,4350.00000
83443,20080605,4355.00000
83443,20080606,4286.00000
83443,20080609,4242.00000
83443,20080610,4225.00000
83443,20080611,4220.00000
83443,20080612,4225.00000
83443,20080613,4247.00000
83443,20080616,4198.00000
83443,20080617,4207.00000
83443,20080618,4199.00000
83443,20080619,4163.00000
83443,20080620,4154.00000
83443,20080623,4065.00000
83443,20080624,4092.00000
83443,20080625,4067.00000
83443,20080626,4037.50000
83443,20080627,4016.50000
83443,20080630,4012.00000
83443,20080701,3999.00000
83443,20080702,3947.89990
83443,20080703,3895.00000
83443,20080707,3940.89990
83443,20080708,3967.00000
83443,20080709,3985.00000
83443,20080710,3974.00000
83443,20080711,3909.00000
83443,20080714,3857.00000
83443,20080715,3832.00000
83443,20080716,3790.00000
83443,20080717,3865.00000
83443,20080718,3914.00000
83443,20080721,3936.89990
83443,20080722,3936.00000
83443,20080723,3925.00000
83443,20080724,3846.00000
83443,20080725,3770.00000
83443,20080728,3730.00000
